DisciplineName,EventUnitName,ID,DisciplineCode,GenderCode,EventCode,PhaseCode,EventID,EventName,PhaseID,PhaseName,DisciplineID,EventOrder,PhaseType,EventUnitType,OlympicDay,StartDate,EndDate,Venue,VenueDescription,Location,LocationDescription,Status,StatusDescription,CompetitorCode,NOC,CompetitorName,Position,Mark,MedalType,IRM
Voleibol de playa,"Masculino, preliminares - grupo B",VBVMTEAM2-------------GPB-000600--,VBV,M,,GPB-,VBVMTEAM2-------------------------,Masculino,VBVMTEAM2-------------GPB---------,"Masc., fase preliminar, partidos grupo B",VBV-------------------------------,0,3,HTEAM,2024-08-02,2024-08-02T20:00:00+02:00,2024-08-02T20:50:00+02:00,EIF,Estadio Torre Eiffel,BV0,Estadio de la Torre Eiffel - Pista central,SCHEDULED,Programado,VBVMTEAM2---NOR01,NOR,MOL/SORUM,,,,
Voleibol de playa,"Masculino, preliminares - grupo B",VBVMTEAM2-------------GPB-000600--,VBV,M,,GPB-,VBVMTEAM2-------------------------,Masculino,VBVMTEAM2-------------GPB---------,"Masc., fase preliminar, partidos grupo B",VBV-------------------------------,0,3,HTEAM,2024-08-02,2024-08-02T20:00:00+02:00,2024-08-02T20:50:00+02:00,EIF,Estadio Torre Eiffel,BV0,Estadio de la Torre Eiffel - Pista central,SCHEDULED,Programado,VBVMTEAM2---NED02,NED,VAN DE VELDE/IMMERS,,,,
Waterpolo,"Femenino, ronda preliminar - grupo A",WPOWTEAM7-------------GPA-000800--,WPO,W,,GPA-,WPOWTEAM7-------------------------,Femenino,WPOWTEAM7-------------GPA---------,"Femenino, eliminatoria previa, grupo A",WPO-------------------------------,0,3,HTEAM,2024-08-02,2024-08-02T20:05:00+02:00,2024-08-02T21:30:00+02:00,AQC,Centro Acuático,AQC,Centro Acuático,SCHEDULED,Programado,WPOWTEAM7---CHN01,CHN,China,,,,
Waterpolo,"Femenino, ronda preliminar - grupo A",WPOWTEAM7-------------GPA-000800--,WPO,W,,GPA-,WPOWTEAM7-------------------------,Femenino,WPOWTEAM7-------------GPA---------,"Femenino, eliminatoria previa, grupo A",WPO-------------------------------,0,3,HTEAM,2024-08-02,2024-08-02T20:05:00+02:00,2024-08-02T21:30:00+02:00,AQC,Centro Acuático,AQC,Centro Acuático,SCHEDULED,Programado,WPOWTEAM7---HUN01,HUN,Hungría,,,,
Hockey sobre césped,"Masculino, grupo A",HOCMTEAM11------------GPA-001500--,HOC,M,,GPA-,HOCMTEAM11------------------------,Masculino,HOCMTEAM11------------GPA---------,"Masculino, grupo A",HOC-------------------------------,0,3,HTEAM,2024-08-02,2024-08-02T20:15:00+02:00,2024-08-02T21:45:00+02:00,YDM,Estadio Yves-du-Manoir,HO2,Estadio Yves-du-Manoir - Campo 2,SCHEDULED,Programado,HOCMTEAM11--GBR01,GBR,Gran Bretaña,,,,
Hockey sobre césped,"Masculino, grupo A",HOCMTEAM11------------GPA-001500--,HOC,M,,GPA-,HOCMTEAM11------------------------,Masculino,HOCMTEAM11------------GPA---------,"Masculino, grupo A",HOC-------------------------------,0,3,HTEAM,2024-08-02,2024-08-02T20:15:00+02:00,2024-08-02T21:45:00+02:00,YDM,Estadio Yves-du-Manoir,HO2,Estadio Yves-du-Manoir - Campo 2,SCHEDULED,Programado,HOCMTEAM11--GER01,GER,Alemania,,,,
Baloncesto,"Masculino, fase de grupos - Grupo B",BKBMTEAM5-------------GPB-000600--,BKB,M,,GPB-,BKBMTEAM5-------------------------,Masculino,BKBMTEAM5-------------GPB---------,Fase de grupos masculino - Grupo B,BKB-------------------------------,0,3,HTEAM,2024-08-02,2024-08-02T21:00:00+02:00,2024-08-02T22:45:00+02:00,LIL,Estadio Pierre Mauroy,LIL,Estadio Pierre Mauroy,SCHEDULED,Programado,BKBMTEAM5---FRA01,FRA,Francia,,,,
Baloncesto,"Masculino, fase de grupos - Grupo B",BKBMTEAM5-------------GPB-000600--,BKB,M,,GPB-,BKBMTEAM5-------------------------,Masculino,BKBMTEAM5-------------GPB---------,Fase de grupos masculino - Grupo B,BKB-------------------------------,0,3,HTEAM,2024-08-02,2024-08-02T21:00:00+02:00,2024-08-02T22:45:00+02:00,LIL,Estadio Pierre Mauroy,LIL,Estadio Pierre Mauroy,SCHEDULED,Programado,BKBMTEAM5---GER01,GER,Alemania,,,,
Baloncesto 3x3,"Femenino, ronda de grupos",BK3WTEAM3-------------GPA-002300--,BK3,W,,GPA-,BK3WTEAM3-------------------------,Femenino,BK3WTEAM3-------------GPA---------,"Femenino, ronda de grupos",BK3-------------------------------,0,3,HTEAM,2024-08-02,2024-08-02T21:00:00+02:00,2024-08-02T21:25:00+02:00,LC1,La Concorde 1,LC1,La Concorde 1,SCHEDULED,Programado,BK3WTEAM3---CAN01,CAN,Canadá,,,,
Baloncesto 3x3,"Femenino, ronda de grupos",BK3WTEAM3-------------GPA-002300--,BK3,W,,GPA-,BK3WTEAM3-------------------------,Femenino,BK3WTEAM3-------------GPA---------,"Femenino, ronda de grupos",BK3-------------------------------,0,3,HTEAM,2024-08-02,2024-08-02T21:00:00+02:00,2024-08-02T21:25:00+02:00,LC1,La Concorde 1,LC1,La Concorde 1,SCHEDULED,Programado,BK3WTEAM3---ESP01,ESP,España,,,,
Balonmano,"Masculino, ronda preliminar - Grupo B",HBLMTEAM7-------------GPB-001200--,HBL,M,,GPB-,HBLMTEAM7-------------------------,Masculino,HBLMTEAM7-------------GPB---------,"Masculino, ronda preliminar - grupo B",HBL-------------------------------,0,3,HTEAM,2024-08-02,2024-08-02T21:00:00+02:00,2024-08-02T22:30:00+02:00,SP6,Paris Sur Arena 6,SP6,South Paris Arena 6,SCHEDULED,Programado,HBLMTEAM7---NOR01,NOR,Noruega,,,,
Balonmano,"Masculino, ronda preliminar - Grupo B",HBLMTEAM7-------------GPB-001200--,HBL,M,,GPB-,HBLMTEAM7-------------------------,Masculino,HBLMTEAM7-------------GPB---------,"Masculino, ronda preliminar - grupo B",HBL-------------------------------,0,3,HTEAM,2024-08-02,2024-08-02T21:00:00+02:00,2024-08-02T22:30:00+02:00,SP6,Paris Sur Arena 6,SP6,South Paris Arena 6,SCHEDULED,Programado,HBLMTEAM7---EGY01,EGY,Egipto,,,,
Fútbol,"Masculino, cuartos de final",FBLMTEAM11------------QFNL000100--,FBL,M,,QFNL,FBLMTEAM11------------------------,Masculino,FBLMTEAM11------------QFNL--------,"Masculino, cuartos de final",FBL-------------------------------,0,3,HTEAM,2024-08-02,2024-08-02T21:00:00+02:00,2024-08-03T00:00:00+02:00,BOR,Estadio de Burdeos,BOR,Estadio de Burdeos,SCHEDULED,Programado,A1,,1A,,,,
Fútbol,"Masculino, cuartos de final",FBLMTEAM11------------QFNL000100--,FBL,M,,QFNL,FBLMTEAM11------------------------,Masculino,FBLMTEAM11------------QFNL--------,"Masculino, cuartos de final",FBL-------------------------------,0,3,HTEAM,2024-08-02,2024-08-02T21:00:00+02:00,2024-08-03T00:00:00+02:00,BOR,Estadio de Burdeos,BOR,Estadio de Burdeos,SCHEDULED,Programado,B2,,2B,,,,
Voleibol,"Masculino, ronda preliminar, grupo C",VVOMTEAM6-------------GPC-000600--,VVO,M,,GPC-,VVOMTEAM6-------------------------,Masculino,VVOMTEAM6-------------GPC---------,"Masculino, ronda preliminar, grupo C",VVO-------------------------------,0,3,HTEAM,2024-08-02,2024-08-02T21:00:00+02:00,2024-08-02T23:15:00+02:00,SP1,Paris Sur Arena 1,SP1,South Paris Arena 1,SCHEDULED,Programado,VVOMTEAM6---JPN01,JPN,Japón,,,,
Voleibol,"Masculino, ronda preliminar, grupo C",VVOMTEAM6-------------GPC-000600--,VVO,M,,GPC-,VVOMTEAM6-------------------------,Masculino,VVOMTEAM6-------------GPC---------,"Masculino, ronda preliminar, grupo C",VVO-------------------------------,0,3,HTEAM,2024-08-02,2024-08-02T21:00:00+02:00,2024-08-02T23:15:00+02:00,SP1,Paris Sur Arena 1,SP1,South Paris Arena 1,SCHEDULED,Programado,VVOMTEAM6---USA01,USA,Estados Unidos,,,,
Voleibol de playa,"Masculino, preliminares - grupo E",VBVMTEAM2-------------GPE-000600--,VBV,M,,GPE-,VBVMTEAM2-------------------------,Masculino,VBVMTEAM2-------------GPE---------,"Masc., fase preliminar, partidos grupo E",VBV-------------------------------,0,3,HTEAM,2024-08-02,2024-08-02T21:00:00+02:00,2024-08-02T21:50:00+02:00,EIF,Estadio Torre Eiffel,BV0,Estadio de la Torre Eiffel - Pista central,SCHEDULED,Programado,VBVMTEAM2---CZE01,CZE,PERUSIC/SCHWEINER,,,,
Voleibol de playa,"Masculino, preliminares - grupo E",VBVMTEAM2-------------GPE-000600--,VBV,M,,GPE-,VBVMTEAM2-------------------------,Masculino,VBVMTEAM2-------------GPE---------,"Masc., fase preliminar, partidos grupo E",VBV-------------------------------,0,3,HTEAM,2024-08-02,2024-08-02T21:00:00+02:00,2024-08-02T21:50:00+02:00,EIF,Estadio Torre Eiffel,BV0,Estadio de la Torre Eiffel - Pista central,SCHEDULED,Programado,VBVMTEAM2---BRA02,BRA,EVANDRO/ARTHUR,,,,
Baloncesto 3x3,"Femenino, ronda de grupos",BK3WTEAM3-------------GPA-002400--,BK3,W,,GPA-,BK3WTEAM3-------------------------,Femenino,BK3WTEAM3-------------GPA---------,"Femenino, ronda de grupos",BK3-------------------------------,0,3,HTEAM,2024-08-02,2024-08-02T21:30:00+02:00,2024-08-02T21:55:00+02:00,LC1,La Concorde 1,LC1,La Concorde 1,SCHEDULED,Programado,BK3WTEAM3---FRA01,FRA,Francia,,,,
Baloncesto 3x3,"Femenino, ronda de grupos",BK3WTEAM3-------------GPA-002400--,BK3,W,,GPA-,BK3WTEAM3-------------------------,Femenino,BK3WTEAM3-------------GPA---------,"Femenino, ronda de grupos",BK3-------------------------------,0,3,HTEAM,2024-08-02,2024-08-02T21:30:00+02:00,2024-08-02T21:55:00+02:00,LC1,La Concorde 1,LC1,La Concorde 1,SCHEDULED,Programado,BK3WTEAM3---GER01,GER,Alemania,,,,
Voleibol de playa,"Femenino, preliminares - grupo C",VBVWTEAM2-------------GPC-000600--,VBV,W,,GPC-,VBVWTEAM2-------------------------,Femenino,VBVWTEAM2-------------GPC---------,"Fem., fase preliminar, partidos grupo C",VBV-------------------------------,0,3,HTEAM,2024-08-02,2024-08-02T22:00:00+02:00,2024-08-02T22:50:00+02:00,EIF,Estadio Torre Eiffel,BV0,Estadio de la Torre Eiffel - Pista central,SCHEDULED,Programado,VBVWTEAM2---USA02,USA,HUGHES/CHENG,,,,
Voleibol de playa,"Femenino, preliminares - grupo C",VBVWTEAM2-------------GPC-000600--,VBV,W,,GPC-,VBVWTEAM2-------------------------,Femenino,VBVWTEAM2-------------GPC---------,"Fem., fase preliminar, partidos grupo C",VBV-------------------------------,0,3,HTEAM,2024-08-02,2024-08-02T22:00:00+02:00,2024-08-02T22:50:00+02:00,EIF,Estadio Torre Eiffel,BV0,Estadio de la Torre Eiffel - Pista central,SCHEDULED,Programado,VBVWTEAM2---GER01,GER,MULLER/TILLMANN,,,,
Baloncesto 3x3,"Masculino, ronda de grupos",BK3MTEAM3-------------GPA-002300--,BK3,M,,GPA-,BK3MTEAM3-------------------------,Masculino,BK3MTEAM3-------------GPA---------,"Masculino, ronda de grupos",BK3-------------------------------,0,3,HTEAM,2024-08-02,2024-08-02T22:05:00+02:00,2024-08-02T22:30:00+02:00,LC1,La Concorde 1,LC1,La Concorde 1,SCHEDULED,Programado,BK3MTEAM3---SRB01,SRB,Serbia,,,,
Baloncesto 3x3,"Masculino, ronda de grupos",BK3MTEAM3-------------GPA-002300--,BK3,M,,GPA-,BK3MTEAM3-------------------------,Masculino,BK3MTEAM3-------------GPA---------,"Masculino, ronda de grupos",BK3-------------------------------,0,3,HTEAM,2024-08-02,2024-08-02T22:05:00+02:00,2024-08-02T22:30:00+02:00,LC1,La Concorde 1,LC1,La Concorde 1,SCHEDULED,Programado,BK3MTEAM3---POL01,POL,Polonia,,,,
Baloncesto 3x3,"Masculino, ronda de grupos",BK3MTEAM3-------------GPA-002400--,BK3,M,,GPA-,BK3MTEAM3-------------------------,Masculino,BK3MTEAM3-------------GPA---------,"Masculino, ronda de grupos",BK3-------------------------------,0,3,HTEAM,2024-08-02,2024-08-02T22:35:00+02:00,2024-08-02T23:00:00+02:00,LC1,La Concorde 1,LC1,La Concorde 1,SCHEDULED,Programado,BK3MTEAM3---CHN01,CHN,China,,,,
Baloncesto 3x3,"Masculino, ronda de grupos",BK3MTEAM3-------------GPA-002400--,BK3,M,,GPA-,BK3MTEAM3-------------------------,Masculino,BK3MTEAM3-------------GPA---------,"Masculino, ronda de grupos",BK3-------------------------------,0,3,HTEAM,2024-08-02,2024-08-02T22:35:00+02:00,2024-08-02T23:00:00+02:00,LC1,La Concorde 1,LC1,La Concorde 1,SCHEDULED,Programado,BK3MTEAM3---USA01,USA,Estados Unidos,,,,
Balonmano,"Femenino, ronda preliminar - Grupo B",HBLWTEAM7-------------GPB-001300--,HBL,W,,GPB-,HBLWTEAM7-------------------------,Femenino,HBLWTEAM7-------------GPB---------,"Femenino, ronda preliminar - grupo B",HBL-------------------------------,0,3,HTEAM,2024-08-03,2024-08-03T09:00:00+02:00,2024-08-03T10:30:00+02:00,SP6,Paris Sur Arena 6,SP6,South Paris Arena 6,SCHEDULED,Programado,HBLWTEAM7---HUN01,HUN,Hungría,,,,
Balonmano,"Femenino, ronda preliminar - Grupo B",HBLWTEAM7-------------GPB-001300--,HBL,W,,GPB-,HBLWTEAM7-------------------------,Femenino,HBLWTEAM7-------------GPB---------,"Femenino, ronda preliminar - grupo B",HBL-------------------------------,0,3,HTEAM,2024-08-03,2024-08-03T09:00:00+02:00,2024-08-03T10:30:00+02:00,SP6,Paris Sur Arena 6,SP6,South Paris Arena 6,SCHEDULED,Programado,HBLWTEAM7---NED01,NED,Países Bajos,,,,
Voleibol,"Femenino, ronda preliminar, grupo C",VVOWTEAM6-------------GPC-000500--,VVO,W,,GPC-,VVOWTEAM6-------------------------,Femenino,VVOWTEAM6-------------GPC---------,"Femenino, ronda preliminar, grupo C",VVO-------------------------------,0,3,HTEAM,2024-08-03,2024-08-03T09:00:00+02:00,2024-08-03T11:15:00+02:00,SP1,Paris Sur Arena 1,SP1,South Paris Arena 1,SCHEDULED,Programado,VVOWTEAM6---NED01,NED,Países Bajos,,,,
Voleibol,"Femenino, ronda preliminar, grupo C",VVOWTEAM6-------------GPC-000500--,VVO,W,,GPC-,VVOWTEAM6-------------------------,Femenino,VVOWTEAM6-------------GPC---------,"Femenino, ronda preliminar, grupo C",VVO-------------------------------,0,3,HTEAM,2024-08-03,2024-08-03T09:00:00+02:00,2024-08-03T11:15:00+02:00,SP1,Paris Sur Arena 1,SP1,South Paris Arena 1,SCHEDULED,Programado,VVOWTEAM6---DOM01,DOM,Rep. Dominicana,,,,
Voleibol de playa,"Masculino, preliminares - grupo C",VBVMTEAM2-------------GPC-000500--,VBV,M,,GPC-,VBVMTEAM2-------------------------,Masculino,VBVMTEAM2-------------GPC---------,"Masc., fase preliminar, partidos grupo C",VBV-------------------------------,0,3,HTEAM,2024-08-03,2024-08-03T09:00:00+02:00,2024-08-03T09:50:00+02:00,EIF,Estadio Torre Eiffel,BV0,Estadio de la Torre Eiffel - Pista central,SCHEDULED,Programado,VBVMTEAM2---GER01,GER,EHLERS/WICKLER,,,,
Voleibol de playa,"Masculino, preliminares - grupo C",VBVMTEAM2-------------GPC-000500--,VBV,M,,GPC-,VBVMTEAM2-------------------------,Masculino,VBVMTEAM2-------------GPC---------,"Masc., fase preliminar, partidos grupo C",VBV-------------------------------,0,3,HTEAM,2024-08-03,2024-08-03T09:00:00+02:00,2024-08-03T09:50:00+02:00,EIF,Estadio Torre Eiffel,BV0,Estadio de la Torre Eiffel - Pista central,SCHEDULED,Programado,VBVMTEAM2---POL01,POL,BRYL/LOSIAK,,,,
Hockey sobre césped,"Femenino, grupo B",HOCWTEAM11------------GPB-001300--,HOC,W,,GPB-,HOCWTEAM11------------------------,Femenino,HOCWTEAM11------------GPB---------,"Femenino, grupo B",HOC-------------------------------,0,3,HTEAM,2024-08-03,2024-08-03T10:00:00+02:00,2024-08-03T11:30:00+02:00,YDM,Estadio Yves-du-Manoir,HO1,Estadio Yves-du-Manoir - Campo 1,SCHEDULED,Programado,HOCWTEAM11--GBR01,GBR,Gran Bretaña,,,,
Hockey sobre césped,"Femenino, grupo B",HOCWTEAM11------------GPB-001300--,HOC,W,,GPB-,HOCWTEAM11------------------------,Femenino,HOCWTEAM11------------GPB---------,"Femenino, grupo B",HOC-------------------------------,0,3,HTEAM,2024-08-03,2024-08-03T10:00:00+02:00,2024-08-03T11:30:00+02:00,YDM,Estadio Yves-du-Manoir,HO1,Estadio Yves-du-Manoir - Campo 1,SCHEDULED,Programado,HOCWTEAM11--ARG01,ARG,Argentina,,,,
Voleibol de playa,"Masculino, preliminares - grupo C",VBVMTEAM2-------------GPC-000600--,VBV,M,,GPC-,VBVMTEAM2-------------------------,Masculino,VBVMTEAM2-------------GPC---------,"Masc., fase preliminar, partidos grupo C",VBV-------------------------------,0,3,HTEAM,2024-08-03,2024-08-03T10:00:00+02:00,2024-08-03T10:50:00+02:00,EIF,Estadio Torre Eiffel,BV0,Estadio de la Torre Eiffel - Pista central,SCHEDULED,Programado,VBVMTEAM2---AUS01,AUS,HODGES/SCHUBERT,,,,
Voleibol de playa,"Masculino, preliminares - grupo C",VBVMTEAM2-------------GPC-000600--,VBV,M,,GPC-,VBVMTEAM2-------------------------,Masculino,VBVMTEAM2-------------GPC---------,"Masc., fase preliminar, partidos grupo C",VBV-------------------------------,0,3,HTEAM,2024-08-03,2024-08-03T10:00:00+02:00,2024-08-03T10:50:00+02:00,EIF,Estadio Torre Eiffel,BV0,Estadio de la Torre Eiffel - Pista central,SCHEDULED,Programado,VBVMTEAM2---FRA02,FRA,BASSEREAU/LYNEEL,,,,
Hockey sobre césped,"Femenino, grupo A",HOCWTEAM11------------GPA-001300--,HOC,W,,GPA-,HOCWTEAM11------------------------,Femenino,HOCWTEAM11------------GPA---------,"Femenino, grupo A",HOC-------------------------------,0,3,HTEAM,2024-08-03,2024-08-03T10:30:00+02:00,2024-08-03T12:00:00+02:00,YDM,Estadio Yves-du-Manoir,HO2,Estadio Yves-du-Manoir - Campo 2,SCHEDULED,Programado,HOCWTEAM11--NED01,NED,Países Bajos,,,,
Hockey sobre césped,"Femenino, grupo A",HOCWTEAM11------------GPA-001300--,HOC,W,,GPA-,HOCWTEAM11------------------------,Femenino,HOCWTEAM11------------GPA---------,"Femenino, grupo A",HOC-------------------------------,0,3,HTEAM,2024-08-03,2024-08-03T10:30:00+02:00,2024-08-03T12:00:00+02:00,YDM,Estadio Yves-du-Manoir,HO2,Estadio Yves-du-Manoir - Campo 2,SCHEDULED,Programado,HOCWTEAM11--JPN01,JPN,Japón,,,,
Waterpolo,"Masculino, ronda preliminar - grupo B",WPOMTEAM7-------------GPB-001000--,WPO,M,,GPB-,WPOMTEAM7-------------------------,Masculino,WPOMTEAM7-------------GPB---------,"Masculino, eliminatoria previa, grupo B",WPO-------------------------------,0,3,HTEAM,2024-08-03,2024-08-03T10:30:00+02:00,2024-08-03T11:55:00+02:00,AQC,Centro Acuático,AQC,Centro Acuático,SCHEDULED,Programado,WPOMTEAM7---ESP01,ESP,España,,,,
Waterpolo,"Masculino, ronda preliminar - grupo B",WPOMTEAM7-------------GPB-001000--,WPO,M,,GPB-,WPOMTEAM7-------------------------,Masculino,WPOMTEAM7-------------GPB---------,"Masculino, eliminatoria previa, grupo B",WPO-------------------------------,0,3,HTEAM,2024-08-03,2024-08-03T10:30:00+02:00,2024-08-03T11:55:00+02:00,AQC,Centro Acuático,AQC,Centro Acuático,SCHEDULED,Programado,WPOMTEAM7---JPN01,JPN,Japón,,,,
